cohort,phenotype,gene,annot,max_maf,p_value,p_value_burden,p_value_skat,beta_burden,se_burden,mac,mac_case,mac_control,rare_var_count,ultrarare_var_count,analysis_type
AFR_F,BMI_median,ENSG00000142188,other_missense,0.01,3.9457794199782e-06,4.94892101920996e-06,1.25153586917337e-05,0.205557798320988,0.0450099479650338,60.0,,,3.0,14.0,regions
AFR_F,BMI_median,ENSG00000142188,other_missense,0.001,5.45477613966838e-07,3.91154062140409e-07,7.37636516023876e-06,0.261895635265049,0.0516232278723069,46.0,,,2.0,14.0,regions
AFR_ALL,BMI_median,ENSG00000142409,damaging_missense,0.01,7.53780704058895e-06,7.53780704058895e-06,7.53780704058895e-06,1.02267603539545,0.228382547154109,2.0,,,0.0,2.0,regions
AFR_ALL,BMI_median,ENSG00000142409,damaging_missense,0.0001,7.53780704058895e-06,7.53780704058895e-06,7.53780704058895e-06,1.02267603539545,0.228382547154109,2.0,,,0.0,2.0,regions
AFR_ALL,BMI_median,ENSG00000142409,pLoF;damaging_missense,0.0001,7.53780704058895e-06,7.53780704058895e-06,7.53780704058895e-06,1.02267603539545,0.228382547154109,2.0,,,0.0,2.0,regions
AFR_ALL,BMI_median,ENSG00000142409,pLoF;damaging_missense,0.001,7.53780704058895e-06,7.53780704058895e-06,7.53780704058895e-06,1.02267603539545,0.228382547154109,2.0,,,0.0,2.0,regions
AFR_ALL,BMI_median,ENSG00000142409,pLoF;damaging_missense,0.01,7.53780704058895e-06,7.53780704058895e-06,7.53780704058895e-06,1.02267603539545,0.228382547154109,2.0,,,0.0,2.0,regions
AFR_ALL,BMI_median,ENSG00000142409,damaging_missense,0.001,7.53780704058895e-06,7.53780704058895e-06,7.53780704058895e-06,1.02267603539545,0.228382547154109,2.0,,,0.0,2.0,regions
AFR_ALL,LDL_median,ENSG00000142973,damaging_missense,0.001,3.65688581327461e-06,0.0002549826924891,1.81846183200385e-06,0.900662224324714,0.246270794076233,28.0,,,1.0,7.0,regions
AFR_F,LDL_median,ENSG00000143384,synonymous,0.001,6.05156427426226e-06,6.05156427426226e-06,6.05156427426226e-06,1.15340438585078,0.254919674277197,26.0,,,0.0,11.0,regions
AFR_ALL,BMI_median,ENSG00000143653,pLoF,0.01,2.97877084593272e-07,2.97877084593272e-07,2.97877084593272e-07,0.829615984289309,0.161883073358446,4.0,,,0.0,2.0,regions
AFR_F,BMI_median,ENSG00000143653,pLoF,0.001,1.17109348555276e-08,1.17109348555276e-08,1.17109348555276e-08,1.12235472410961,0.196770335927052,3.0,,,0.0,2.0,regions
AFR_ALL,BMI_median,ENSG00000143653,pLoF,0.0001,8.58674377714505e-06,8.58674377714505e-06,8.58674377714505e-06,1.43557840103033,0.322601370831992,1.0,,,0.0,1.0,regions
AFR_F,BMI_median,ENSG00000143653,pLoF,0.01,1.17109348555276e-08,1.17109348555276e-08,1.17109348555276e-08,1.12235472410961,0.196770335927052,3.0,,,0.0,2.0,regions
AFR_ALL,BMI_median,ENSG00000143653,pLoF,0.001,2.97877084593272e-07,2.97877084593272e-07,2.97877084593272e-07,0.829615984289309,0.161883073358446,4.0,,,0.0,2.0,regions
EUR_M,LDL_median,ENSG00000144647,pLoF;damaging_missense;other_missense;synonymous,0.0001,5.54516296302576e-06,5.54516296302576e-06,5.54516296302576e-06,0.764337543788391,0.168244039444369,66.0,,,0.0,69.0,regions
AFR_M,BMI_median,ENSG00000145247,pLoF,0.01,6.38118653854244e-06,6.38118653854244e-06,6.38118653854244e-06,1.31007205450133,0.290266060509919,1.0,,,0.0,1.0,regions
AFR_M,BMI_median,ENSG00000145247,pLoF,0.001,6.38118653854244e-06,6.38118653854244e-06,6.38118653854244e-06,1.31007205450133,0.290266060509919,1.0,,,0.0,1.0,regions
EUR_F,BMI_median,ENSG00000146352,pLoF,0.0001,1.65638572432088e-07,1.65638572432088e-07,1.65638572432088e-07,1.46113510857725,0.279147852615665,1.0,,,0.0,1.0,regions
EUR_ALL,BMI_median,ENSG00000146352,pLoF,0.01,3.8356840657268506e-09,3.8356840657268506e-09,3.8356840657268506e-09,1.45943223469308,0.247733922339062,1.0,,,0.0,1.0,regions
EUR_ALL,BMI_median,ENSG00000146352,pLoF,0.001,3.8356840657268506e-09,3.8356840657268506e-09,3.8356840657268506e-09,1.45943223469308,0.247733922339062,1.0,,,0.0,1.0,regions
EUR_ALL,BMI_median,ENSG00000146352,pLoF,0.0001,3.8356840657268506e-09,3.8356840657268506e-09,3.8356840657268506e-09,1.45943223469308,0.247733922339062,1.0,,,0.0,1.0,regions
EUR_F,BMI_median,ENSG00000146352,pLoF,0.001,1.65638572432088e-07,1.65638572432088e-07,1.65638572432088e-07,1.46113510857725,0.279147852615665,1.0,,,0.0,1.0,regions
EUR_F,BMI_median,ENSG00000146352,pLoF,0.01,1.65638572432088e-07,1.65638572432088e-07,1.65638572432088e-07,1.46113510857725,0.279147852615665,1.0,,,0.0,1.0,regions
AFR_ALL,LDL_median,ENSG00000146648,damaging_missense,0.001,3.26317582698902e-06,3.26317582698902e-06,3.26317582698902e-06,1.02166040511809,0.219545770390914,38.0,,,0.0,22.0,regions
AFR_ALL,LDL_median,ENSG00000146648,pLoF;damaging_missense,0.01,3.26317582698902e-06,3.26317582698902e-06,3.26317582698902e-06,1.02166040511809,0.219545770390914,38.0,,,0.0,22.0,regions
AFR_ALL,LDL_median,ENSG00000146648,pLoF;damaging_missense,0.001,3.26317582698902e-06,3.26317582698902e-06,3.26317582698902e-06,1.02166040511809,0.219545770390914,38.0,,,0.0,22.0,regions
AFR_ALL,LDL_median,ENSG00000146648,damaging_missense,0.01,3.26317582698902e-06,3.26317582698902e-06,3.26317582698902e-06,1.02166040511809,0.219545770390914,38.0,,,0.0,22.0,regions
EAS_ALL,T2D,ENSG00000148677,pLoF;damaging_missense;other_missense;synonymous,0.01,8.37375767304138e-06,0.0054949135996931,5.58740979483829e-06,0.0830117874736947,0.0298980921874929,25.0,8.0,17.0,1.0,8.0,regions
AFR_M,LDL_median,ENSG00000149380,pLoF;damaging_missense,0.001,4.05144774643901e-06,4.05144774643901e-06,4.05144774643901e-06,1.97948239518976,0.429507547955224,11.0,,,0.0,9.0,regions
AFR_M,LDL_median,ENSG00000149380,damaging_missense,0.001,9.76719528795326e-07,9.76719528795326e-07,9.76719528795326e-07,2.43574020691621,0.49746834097559,8.0,,,0.0,6.0,regions
AFR_ALL,BMI_median,ENSG00000150201,synonymous,0.0001,8.58674377714505e-06,8.58674377714505e-06,8.58674377714505e-06,1.43557840103033,0.322601370831992,1.0,,,0.0,1.0,regions
AFR_F,LDL_median,ENSG00000150722,other_missense,0.001,6.72775806845074e-07,6.72775806845074e-07,6.72775806845074e-07,1.26674097836961,0.254925576575662,26.0,,,0.0,11.0,regions
AFR_F,LDL_median,ENSG00000150722,pLoF;damaging_missense;other_missense;synonymous,0.01,3.46344527468734e-06,0.0002729251892371,2.15656334479064e-06,0.657172640388324,0.180555379615956,54.0,,,1.0,16.0,regions
AFR_F,LDL_median,ENSG00000150722,other_missense,0.01,3.48550311735085e-06,0.0003332698329813,1.86572976890176e-06,0.673923924041196,0.187829046395162,49.0,,,1.0,11.0,regions
AFR_F,LDL_median,ENSG00000150722,pLoF;damaging_missense;other_missense;synonymous,0.001,1.05026403894193e-06,1.05026403894193e-06,1.05026403894193e-06,1.16053314233775,0.237717762571294,31.0,,,0.0,16.0,regions
AFR_M,BMI_median,ENSG00000151500,synonymous,0.001,5.05798153863569e-08,5.05798153863569e-08,5.05798153863569e-08,1.57787660746749,0.289557957680247,1.0,,,0.0,1.0,regions
EUR_M,BMI_median,ENSG00000151623,pLoF,0.01,1.42433037258344e-12,1.42433037258344e-12,1.42433037258344e-12,1.08282727267248,0.152905754689655,2.0,,,0.0,2.0,regions
EUR_M,BMI_median,ENSG00000151623,pLoF,0.0001,1.42433037258344e-12,1.42433037258344e-12,1.42433037258344e-12,1.08282727267248,0.152905754689655,2.0,,,0.0,2.0,regions
EUR_M,BMI_median,ENSG00000151623,pLoF,0.001,1.42433037258344e-12,1.42433037258344e-12,1.42433037258344e-12,1.08282727267248,0.152905754689655,2.0,,,0.0,2.0,regions
EUR_ALL,BMI_median,ENSG00000151623,pLoF,0.01,2.8924864223245103e-10,2.8924864223245103e-10,2.8924864223245103e-10,1.10471359160793,0.175228032087369,2.0,,,0.0,2.0,regions
EUR_ALL,BMI_median,ENSG00000151623,pLoF,0.001,2.8924864223245103e-10,2.8924864223245103e-10,2.8924864223245103e-10,1.10471359160793,0.175228032087369,2.0,,,0.0,2.0,regions
EUR_ALL,BMI_median,ENSG00000151623,pLoF,0.0001,2.8924864223245103e-10,2.8924864223245103e-10,2.8924864223245103e-10,1.10471359160793,0.175228032087369,2.0,,,0.0,2.0,regions
AFR_F,LDL_median,ENSG00000151651,damaging_missense,0.0001,7.64486892077018e-06,7.64486892077018e-06,7.64486892077018e-06,5.6808107228327,1.26948455165691,1.0,,,0.0,1.0,regions
EUR_F,BMI_median,ENSG00000151806,pLoF;damaging_missense,0.01,7.46825137287743e-08,5.42073996800951e-08,8.3086544464539e-06,0.122730059481028,0.0225734250934217,166.0,,,3.0,44.0,regions
EUR_ALL,BMI_median,ENSG00000151806,pLoF;damaging_missense,0.01,4.54258033766308e-06,1.9645611739616e-06,0.0001405747718314,0.0643706021938531,0.0135316616918757,352.0,,,7.0,58.0,regions
AFR_M,BMI_median,ENSG00000152234,damaging_missense,0.001,4.88426178026732e-08,4.88426178026732e-08,4.88426178026732e-08,0.655440636501112,0.120143683420093,6.0,,,0.0,3.0,regions
AFR_M,BMI_median,ENSG00000152234,pLoF;damaging_missense,0.001,4.88426178026732e-08,4.88426178026732e-08,4.88426178026732e-08,0.655440636501112,0.120143683420093,6.0,,,0.0,3.0,regions
AFR_M,BMI_median,ENSG00000152234,damaging_missense,0.01,4.88426178026732e-08,4.88426178026732e-08,4.88426178026732e-08,0.655440636501112,0.120143683420093,6.0,,,0.0,3.0,regions
AFR_M,BMI_median,ENSG00000152234,pLoF;damaging_missense,0.01,4.88426178026732e-08,4.88426178026732e-08,4.88426178026732e-08,0.655440636501112,0.120143683420093,6.0,,,0.0,3.0,regions
AFR_M,BMI_median,ENSG00000154719,pLoF,0.001,4.40257649036616e-10,4.40257649036616e-10,4.40257649036616e-10,1.80814690235275,0.289811606540492,1.0,,,0.0,1.0,regions
EUR_ALL,BMI_median,ENSG00000154719,pLoF;damaging_missense;other_missense;synonymous,0.001,7.80572789393918e-06,8.92936571983416e-06,6.0476088442174e-05,0.0676571552474187,0.0152326189175429,305.0,,,6.0,108.0,regions
AFR_M,BMI_median,ENSG00000154719,pLoF,0.01,4.40257649036616e-10,4.40257649036616e-10,4.40257649036616e-10,1.80814690235275,0.289811606540492,1.0,,,0.0,1.0,regions
EUR_F,LDL_median,ENSG00000154945,pLoF,0.001,1.1875212604501799e-12,1.1875212604501799e-12,1.1875212604501799e-12,9.39849652055144,1.32246267513128,1.0,,,0.0,1.0,regions
EUR_ALL,LDL_median,ENSG00000154945,pLoF,0.0001,1.74460790544621e-07,1.74460790544621e-07,1.74460790544621e-07,4.79548301529534,0.917852795993796,2.0,,,0.0,2.0,regions
EUR_F,LDL_median,ENSG00000154945,pLoF,0.01,1.1875212604501799e-12,1.1875212604501799e-12,1.1875212604501799e-12,9.39849652055144,1.32246267513128,1.0,,,0.0,1.0,regions
EUR_F,LDL_median,ENSG00000154945,pLoF;damaging_missense,0.0001,3.79408826885884e-06,3.79408826885884e-06,3.79408826885884e-06,3.54226048959978,0.766332493873085,3.0,,,0.0,3.0,regions
EUR_ALL,LDL_median,ENSG00000154945,pLoF,0.001,1.74460790544621e-07,1.74460790544621e-07,1.74460790544621e-07,4.79548301529534,0.917852795993796,2.0,,,0.0,2.0,regions
EUR_ALL,LDL_median,ENSG00000154945,pLoF,0.01,1.74460790544621e-07,1.74460790544621e-07,1.74460790544621e-07,4.79548301529534,0.917852795993796,2.0,,,0.0,2.0,regions
EUR_F,LDL_median,ENSG00000154945,pLoF;damaging_missense,0.01,3.79408826885884e-06,3.79408826885884e-06,3.79408826885884e-06,3.54226048959978,0.766332493873085,3.0,,,0.0,3.0,regions
EUR_F,LDL_median,ENSG00000154945,pLoF,0.0001,1.1875212604501799e-12,1.1875212604501799e-12,1.1875212604501799e-12,9.39849652055144,1.32246267513128,1.0,,,0.0,1.0,regions
EUR_F,LDL_median,ENSG00000154945,pLoF;damaging_missense,0.001,3.79408826885884e-06,3.79408826885884e-06,3.79408826885884e-06,3.54226048959978,0.766332493873085,3.0,,,0.0,3.0,regions
EUR_F,BMI_median,ENSG00000156958,other_missense,0.0001,4.65667738831972e-06,4.65667738831972e-06,4.65667738831972e-06,0.261821728545053,0.0571701978546027,25.0,,,0.0,22.0,regions
AFR_ALL,LDL_median,ENSG00000157005,synonymous,0.0001,2.87152245570138e-06,2.87152245570138e-06,2.87152245570138e-06,3.46285332950753,0.73995724785957,3.0,,,0.0,3.0,regions
AFR_F,LDL_median,ENSG00000157005,synonymous,0.0001,1.09128387257462e-08,1.09128387257462e-08,1.09128387257462e-08,5.14160220248922,0.899527124143092,2.0,,,0.0,2.0,regions
AFR_F,LDL_median,ENSG00000158106,damaging_missense,0.0001,5.7066600797266e-08,5.7066600797266e-08,5.7066600797266e-08,6.88894044202028,1.26920571434907,1.0,,,0.0,1.0,regions
EUR_ALL,BMI_median,ENSG00000159692,other_missense,0.001,8.20022925362984e-06,1.11228084497261e-05,5.9216516507643e-05,0.0755135866384823,0.0171851880462041,224.0,,,5.0,62.0,regions
EUR_ALL,BMI_median,ENSG00000160216,pLoF,0.0001,1.76089710856577e-06,1.76089710856577e-06,1.76089710856577e-06,1.18376959603917,0.247697660329619,1.0,,,0.0,1.0,regions
EUR_ALL,BMI_median,ENSG00000160216,pLoF,0.01,1.76089710856577e-06,1.76089710856577e-06,1.76089710856577e-06,1.18376959603917,0.247697660329619,1.0,,,0.0,1.0,regions
EUR_ALL,BMI_median,ENSG00000160216,pLoF,0.001,1.76089710856577e-06,1.76089710856577e-06,1.76089710856577e-06,1.18376959603917,0.247697660329619,1.0,,,0.0,1.0,regions
AFR_F,BMI_median,ENSG00000160404,pLoF,0.0001,4.56968371791202e-06,4.56968371791202e-06,4.56968371791202e-06,1.55656588282051,0.339592251815742,1.0,,,0.0,1.0,regions
AFR_ALL,BMI_median,ENSG00000160404,pLoF,0.0001,1.36505267643648e-06,1.36505267643648e-06,1.36505267643648e-06,1.55834687682306,0.322636398158141,1.0,,,0.0,1.0,regions
AFR_M,BMI_median,ENSG00000160796,pLoF,0.001,5.05798153863569e-08,5.05798153863569e-08,5.05798153863569e-08,1.57787660746749,0.289557957680247,1.0,,,0.0,1.0,regions
EUR_F,BMI_median,ENSG00000161896,pLoF;damaging_missense;other_missense;synonymous,0.001,1.95005698377937e-06,1.75438382687965e-06,0.0010226773323429,0.0994501444776899,0.0208061840984475,223.0,,,4.0,87.0,regions
EUR_ALL,BMI_median,ENSG00000161920,other_missense,0.01,2.33738170111294e-07,2.33738170111294e-07,2.33738170111294e-07,0.222906720886726,0.0431130493997733,34.0,,,0.0,19.0,regions
EUR_M,BMI_median,ENSG00000161920,other_missense,0.01,3.678127622972759e-09,3.678127622972759e-09,3.678127622972759e-09,0.296698838623606,0.0503045274673405,19.0,,,0.0,14.0,regions
EUR_M,BMI_median,ENSG00000161920,other_missense,0.001,3.678127622972759e-09,3.678127622972759e-09,3.678127622972759e-09,0.296698838623606,0.0503045274673405,19.0,,,0.0,14.0,regions
EUR_M,BMI_median,ENSG00000161920,other_missense,0.0001,3.678127622972759e-09,3.678127622972759e-09,3.678127622972759e-09,0.296698838623606,0.0503045274673405,19.0,,,0.0,14.0,regions
EUR_ALL,BMI_median,ENSG00000161920,other_missense,0.001,2.33738170111294e-07,2.33738170111294e-07,2.33738170111294e-07,0.222906720886726,0.0431130493997733,34.0,,,0.0,19.0,regions
EUR_ALL,BMI_median,ENSG00000161920,other_missense,0.0001,2.16622763732319e-07,2.16622763732319e-07,2.16622763732319e-07,0.245651034480676,0.0473820350103545,28.0,,,0.0,18.0,regions
EUR_F,BMI_median,ENSG00000162545,pLoF;damaging_missense;other_missense;synonymous,0.0001,1.31986921599744e-06,1.31986921599744e-06,1.31986921599744e-06,0.513293358139102,0.106123861015146,7.0,,,0.0,6.0,regions
EUR_ALL,BMI_median,ENSG00000162624,pLoF;damaging_missense;other_missense;synonymous,0.0001,1.97268131985137e-07,1.97268131985137e-07,1.97268131985137e-07,0.120577858987459,0.0231796087458265,128.0,,,0.0,90.0,regions
AFR_M,LDL_median,ENSG00000163114,synonymous,0.001,6.79996121179519e-06,6.79996121179519e-06,6.79996121179519e-06,1.73714382925303,0.386044342704329,14.0,,,0.0,10.0,regions
AFR_ALL,LDL_median,ENSG00000163254,pLoF;damaging_missense,0.001,1.6107566675075599e-13,1.6107566675075599e-13,1.6107566675075599e-13,2.76083612008402,0.374214848050844,10.0,,,0.0,7.0,regions
AFR_ALL,LDL_median,ENSG00000163254,damaging_missense,0.001,9.989528473640219e-13,9.989528473640219e-13,9.989528473640219e-13,2.78254884814664,0.390223673917393,9.0,,,0.0,6.0,regions
AFR_F,LDL_median,ENSG00000163254,damaging_missense,0.001,2.11451123665973e-29,2.11451123665973e-29,2.11451123665973e-29,7.16382110934132,0.636330342944502,2.0,,,0.0,1.0,regions
AFR_F,LDL_median,ENSG00000163254,damaging_missense,0.01,7.58678219503484e-06,9.44277202918897e-06,1.10205611214553e-05,1.02618616621839,0.231668003050205,32.0,,,1.0,1.0,regions
AFR_F,LDL_median,ENSG00000163254,pLoF;damaging_missense,0.001,2.11451123665973e-29,2.11451123665973e-29,2.11451123665973e-29,7.16382110934132,0.636330342944502,2.0,,,0.0,1.0,regions
AFR_F,LDL_median,ENSG00000163254,pLoF;damaging_missense,0.01,7.58678219503484e-06,9.44277202918897e-06,1.10205611214553e-05,1.02618616621839,0.231668003050205,32.0,,,1.0,1.0,regions
AFR_M,BMI_median,ENSG00000163348,damaging_missense,0.001,4.40257649036594e-10,4.40257649036594e-10,4.40257649036594e-10,1.80814690235275,0.289811606540492,1.0,,,0.0,1.0,regions
AFR_M,BMI_median,ENSG00000163348,damaging_missense,0.01,4.40257649036594e-10,4.40257649036594e-10,4.40257649036594e-10,1.80814690235275,0.289811606540492,1.0,,,0.0,1.0,regions
AFR_ALL,BMI_median,ENSG00000163348,pLoF;damaging_missense,0.01,1.00453299342829e-08,1.00453299342829e-08,1.00453299342829e-08,1.84899321707781,0.322688580916507,1.0,,,0.0,1.0,regions
AFR_ALL,BMI_median,ENSG00000163348,pLoF;damaging_missense,0.001,1.00453299342829e-08,1.00453299342829e-08,1.00453299342829e-08,1.84899321707781,0.322688580916507,1.0,,,0.0,1.0,regions
AFR_ALL,BMI_median,ENSG00000163348,pLoF;damaging_missense,0.0001,1.00453299342829e-08,1.00453299342829e-08,1.00453299342829e-08,1.84899321707781,0.322688580916507,1.0,,,0.0,1.0,regions
AFR_M,BMI_median,ENSG00000163348,pLoF;damaging_missense,0.01,4.40257649036594e-10,4.40257649036594e-10,4.40257649036594e-10,1.80814690235275,0.289811606540492,1.0,,,0.0,1.0,regions
AFR_ALL,BMI_median,ENSG00000163348,damaging_missense,0.001,1.00453299342829e-08,1.00453299342829e-08,1.00453299342829e-08,1.84899321707781,0.322688580916507,1.0,,,0.0,1.0,regions
AFR_ALL,BMI_median,ENSG00000163348,damaging_missense,0.0001,1.00453299342829e-08,1.00453299342829e-08,1.00453299342829e-08,1.84899321707781,0.322688580916507,1.0,,,0.0,1.0,regions
AFR_ALL,BMI_median,ENSG00000163348,damaging_missense,0.01,1.00453299342829e-08,1.00453299342829e-08,1.00453299342829e-08,1.84899321707781,0.322688580916507,1.0,,,0.0,1.0,regions
AFR_M,BMI_median,ENSG00000163348,pLoF;damaging_missense,0.001,4.40257649036594e-10,4.40257649036594e-10,4.40257649036594e-10,1.80814690235275,0.289811606540492,1.0,,,0.0,1.0,regions
AFR_M,LDL_median,ENSG00000163682,synonymous,0.001,3.30352483398681e-06,3.30352483398681e-06,3.30352483398681e-06,3.22830488591509,0.694112001324396,4.0,,,0.0,3.0,regions
EUR_M,BMI_median,ENSG00000163735,pLoF;damaging_missense,0.01,1.20505017181636e-08,1.20505017181636e-08,1.20505017181636e-08,0.413106076671501,0.0724873376689058,9.0,,,0.0,5.0,regions
EUR_M,BMI_median,ENSG00000163735,pLoF;damaging_missense,0.001,1.20505017181636e-08,1.20505017181636e-08,1.20505017181636e-08,0.413106076671501,0.0724873376689058,9.0,,,0.0,5.0,regions
EUR_M,BMI_median,ENSG00000163735,pLoF,0.01,1.10616072488967e-09,1.10616072488967e-09,1.10616072488967e-09,0.539639294448972,0.0885629332029004,6.0,,,0.0,2.0,regions
EUR_M,BMI_median,ENSG00000163735,pLoF,0.001,1.10616072488967e-09,1.10616072488967e-09,1.10616072488967e-09,0.539639294448972,0.0885629332029004,6.0,,,0.0,2.0,regions
AFR_M,BMI_median,ENSG00000163872,pLoF,0.01,6.06384417122371e-08,6.06384417122371e-08,6.06384417122371e-08,1.56844914063504,0.289546928285048,1.0,,,0.0,1.0,regions
AFR_M,BMI_median,ENSG00000163872,pLoF,0.001,6.06384417122371e-08,6.06384417122371e-08,6.06384417122371e-08,1.56844914063504,0.289546928285048,1.0,,,0.0,1.0,regions
AFR_M,BMI_median,ENSG00000164080,pLoF,0.01,2.43322730145838e-06,2.43322730145838e-06,2.43322730145838e-06,1.36552704631748,0.289696537113329,1.0,,,0.0,1.0,regions
AFR_M,BMI_median,ENSG00000164080,pLoF,0.001,2.43322730145838e-06,2.43322730145838e-06,2.43322730145838e-06,1.36552704631748,0.289696537113329,1.0,,,0.0,1.0,regions
AFR_M,BMI_median,ENSG00000164123,synonymous,0.001,5.45821995227801e-07,5.45821995227801e-07,5.45821995227801e-07,1.02941392303219,0.205493878613155,2.0,,,0.0,2.0,regions
AFR_M,BMI_median,ENSG00000164123,synonymous,0.01,5.45821995227801e-07,5.45821995227801e-07,5.45821995227801e-07,1.02941392303219,0.205493878613155,2.0,,,0.0,2.0,regions
AFR_ALL,LDL_median,ENSG00000164187,damaging_missense,0.0001,1.32280525355733e-08,1.32280525355733e-08,1.32280525355733e-08,4.20948776228807,0.740703695845998,3.0,,,0.0,3.0,regions
AFR_M,LDL_median,ENSG00000164187,damaging_missense,0.001,1.08623182828524e-07,1.08623182828524e-07,1.08623182828524e-07,4.23574383551138,0.797440573921127,3.0,,,0.0,3.0,regions
AFR_M,LDL_median,ENSG00000164187,damaging_missense,0.01,1.08623182828524e-07,1.08623182828524e-07,1.08623182828524e-07,4.23574383551138,0.797440573921127,3.0,,,0.0,3.0,regions
EUR_F,LDL_median,ENSG00000164211,pLoF;damaging_missense,0.01,2.84036633324547e-07,1.72815457988307e-06,2.1731196797603e-07,1.47836018241026,0.309095204723452,19.0,,,1.0,4.0,regions
EUR_F,LDL_median,ENSG00000164211,damaging_missense,0.01,6.39145963932108e-08,9.45719336176154e-08,2.174706270619e-07,1.74772680080577,0.32748245477041,17.0,,,1.0,2.0,regions
EUR_F,AAA,ENSG00000164308,synonymous,0.0001,7.8822417160621e-06,7.8822417160621e-06,7.8822417160621e-06,0.154305459817909,0.034532924589343,30.0,6.0,24.0,0.0,29.0,regions
